;
<img src=codigo_da_estrada.sinais_de_transito.J1.png>;"<b>J1 - Direção da via de saída</b><br>Indicação da direção de uma via de saída e do destino a que a mesma dá acesso."
<img src=codigo_da_estrada.sinais_de_transito.J2.png>;"<b>J2 - Direção da via de acesso</b><br>Indicação da direção de uma via de acesso a um local ou serviço com interesse, este sinal deve conter o símbolo respectivo do lado oposto à ponta da seta ou a designação do serviço prestado."
<img src=codigo_da_estrada.sinais_de_transito.J3A.png>;"<b>J3A - Indicação de âmbito urbano</b><br>Indicação da direção de destinos interiores ou exteriores ao aglomerado urbano."
<img src=codigo_da_estrada.sinais_de_transito.J3BCD.png>;"<b>J3BCD - Indicação de âmbito urbano</b><br>Indicação da direção de destinos interiores ou exteriores ao aglomerado urbano."
