<img src=codigo_da_estrada.sinais_de_transito.m10c.png>;"<b>Modelo n.º 10c</b><br><img src=codigo_da_estrada.sinais_de_transito.m10c.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11a.png>;"<b>Modelo n.º 11a</b><br><strong>Painéis indicadores de veículos a que se aplica a regulamentação</strong>: destinam-se a indicar que a obrigação, restrição ou proibição especial constante do sinal apenas se aplica aos veículos que figurarem no painel; o modelo n.º 11a deve utilizar-se para automóveis ligeiros de passageiros e mistos, o modelo n.º 11b, para automóveis de mercadorias, o modelo n.º 11c, para automóveis pesados de passageiros, o modelo n.º 11d, para veículos portadores do dístico de deficiente, o modelo n.º 11e, para automóveis pesados de mercadorias, o modelo n.º 11f, para motociclos, o modelo n.º 11g, para ciclomotores, o modelo n.º 11h, para velocípedes, e o modelo n.º 11i, para veículos agrícolas.<br><img src=codigo_da_estrada.sinais_de_transito.m11a.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11b.png>;"<b>Modelo n.º 11b</b><br><img src=codigo_da_estrada.sinais_de_transito.m11b.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11c.png>;"<b>Modelo n.º 11c</b><br><img src=codigo_da_estrada.sinais_de_transito.m11c.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11d.png>;"<b>Modelo n.º 11d</b><br><img src=codigo_da_estrada.sinais_de_transito.m11d.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11e.png>;"<b>Modelo n.º 11e</b><br><img src=codigo_da_estrada.sinais_de_transito.m11e.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11f.png>;"<b>Modelo n.º 11f</b><br><img src=codigo_da_estrada.sinais_de_transito.m11f.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11g.png>;"<b>Modelo n.º 11g</b><br><img src=codigo_da_estrada.sinais_de_transito.m11g.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11h.png>;"<b>Modelo n.º 11h</b><br><img src=codigo_da_estrada.sinais_de_transito.m11h.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11i.png>;"<b>Modelo n.º 11i</b><br><img src=codigo_da_estrada.sinais_de_transito.m11i.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11j.png>;"<b>Modelo n.º 11j</b><br><img src=codigo_da_estrada.sinais_de_transito.m11j.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m11l.png>;"<b>Modelo n.º 11l</b><br><img src=codigo_da_estrada.sinais_de_transito.m11l.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m12a.png>;"<b>Modelo n.º 12a</b><br><strong>Painéis indicadores da posição autorizada para estacionamento</strong>: destinam-se a indicar a disposição autorizada para o estacionamento de veículos, devendo utilizar-se sempre com o sinal de informação <a href="/biblioteca/sinais-informacao#H1A">H1</a>.<br><img src=codigo_da_estrada.sinais_de_transito.m12a.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m12b.png>;"<b>Modelo n.º 12b</b><br><img src=codigo_da_estrada.sinais_de_transito.m12b.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m12c.png>;"<b>Modelo n.º 12c</b><br><img src=codigo_da_estrada.sinais_de_transito.m12c.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m12d.png>;"<b>Modelo n.º 12d</b><br><img src=codigo_da_estrada.sinais_de_transito.m12d.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m12e.png>;"<b>Modelo n.º 12e</b><br><img src=codigo_da_estrada.sinais_de_transito.m12e.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m12f.png>;"<b>Modelo n.º 12f</b><br><img src=codigo_da_estrada.sinais_de_transito.m12f.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m13a.png>;"<b>Modelo n.º 13a</b><br><strong>Diagrama de via com prioridade</strong>: destinam-se a indicar que a via com prioridade muda de direcção; deve utilizar-se conjuntamente com o sinal <a href="/biblioteca/sinais-cedencia-passagem#B3">B3</a>; o traço largo representa a via com prioridade.<br><img src=codigo_da_estrada.sinais_de_transito.m13a.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m13b.png>;"<b>Modelo n.º 13b</b><br><img src=codigo_da_estrada.sinais_de_transito.m13b.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m14.png>;"<b>Modelo n.º 14</b><br><strong>Painéis de informação diversa</strong>: destinam-se a assinalar troços de via em que se verificam determinadas circunstâncias de que seja conveniente dar conhecimento ao utente.<br><img src=codigo_da_estrada.sinais_de_transito.m14.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m15a.png>;"<b>Modelo n.º 15a</b><br><strong>Painéis indicadores de condições meteorológicas</strong>: destinam-se a assinalar que o perigo indicado pelos sinais <a href="/biblioteca/sinais-perigo#A5">A5</a> e <a href="/biblioteca/sinais-perigo#A29">A29</a> resulta das condições meteorológicas indicadas no painel: chuva, neve ou gelo.<br><img src=codigo_da_estrada.sinais_de_transito.m15a.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m15b.png>;"<b>Modelo n.º 15b</b><br><img src=codigo_da_estrada.sinais_de_transito.m15b.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m16.png>;"<b>Modelo n.º 16</b><br><strong>Limpa-neves</strong>: destina-se a indicar que o perigo indicado pelo sinal <a href="/biblioteca/sinais-perigo#A29">A29</a> resulta da circulação de veículos limpa-neves.<br><img src=codigo_da_estrada.sinais_de_transito.m16.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m17.png>;"<b>Modelo n.º 17</b><br><strong>Painel indicador de via de saída</strong>: destina-se a indicar que a regulamentação ou o perigo constante do sinal apenas se aplicam na via de abrandamento ou de saída indicada pela direcção da seta.<br><img src=codigo_da_estrada.sinais_de_transito.m17.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m18.png>;"<b>Modelo n.º 18</b><br><strong>Painel de indicação de direção</strong>: destina-se a indicar a direcção a tomar para realizar a manobra prevista no sinal <a href="/biblioteca/sinais-informacao#H27">H27</a>.<br><img src=codigo_da_estrada.sinais_de_transito.m18.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m19a.png>;"<b>Modelo n.º 19a</b><br><strong>Painéis indicadores de início ou fim de zona regulamentada</strong>: destinam-se a completar com informações úteis os sinais <a href="/biblioteca/sinais-prescricao-especifica#G1">G1 </a>a <a href="/biblioteca/sinais-prescricao-especifica#G5">G5</a><br><img src=codigo_da_estrada.sinais_de_transito.m19a.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m19b.png>;"<b>Modelo n.º 19b</b><br><img src=codigo_da_estrada.sinais_de_transito.m19b.exemplo.png>"
<img src=codigo_da_estrada.sinais_de_transito.m20.png>;"<b>Modelo n.º 20</b><br><strong>Painel indicador de estacionamento pago</strong>: destina-se a indicar que o estacionamento de veículos é pago.<br><img src=codigo_da_estrada.sinais_de_transito.m20.exemplo.png>"
